ID,GlideNumber,Country,OtherCountry,lat,long,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity
250,0,Nepal ,0,28.7764,82.4632,27591.4,20/09/1988,21/09/1988,News,106,56,Torrential rain,1
251,0,Thailand ,0,16.0791,101.507,243171.61,18/09/1988,05/10/1988,News,19,16000,Torrential rain,1
252,0,China,0,25.7425,118.345,100699.46,20/09/1988,26/09/1988,News,9,51000,Tropical cyclone,1
253,0,India,,30.9339,75.0459,268528.55,21/09/1988,08/10/1988,News,731,1250000,Heavy rain,2
254,0,Taiwan ,0,24.0029,121.521,7300.07,21/09/1988,03/10/1988,News,0,0,Heavy rain,1
255,0,India ,0,19.1131,72.8962,605.213,03/10/1988,04/10/1988,News,23,0,Heavy rain,1
256,0,France ,0,43.8055,4.3611,716.771,03/10/1988,03/10/1988,News,10,300,Torrential rain,1
257,0,Nigeria,0,6.37902,7.10119,8884.3,21/09/1988,05/10/1988,News,0,70000,"Dam/Levy, break or release",1
258,0,Ghana ,0,9.63061,-1.18135,102162.19,01/10/1988,11/10/1988,News,0,3000,Heavy rain,1
259,0,Guatemala ,0,16.024,-90.5272,369.133,16/10/1988,17/10/1988,News,0,6000,Heavy rain,1
260,0,Vietnam,0,17.6857,106.498,39063.06,10/10/1988,20/10/1988,News,100,500000,Tropical cyclone,1
261,0,Columbia ,0,12.4945,-83.8687,62662.97,18/10/1988,25/10/1988,News,135,407000,Tropical cyclone,1
262,0,Philippines,0,8.56968,125.763,5343.55,22/10/1988,26/10/1988,News,181,60000,Tropical cyclone,1
263,0,Nigeria ,0,4.97124,6.31012,2833.23,27/10/1988,28/10/1988,News,10,12000,Heavy rain,1
264,0,China ,0,19.6114,110.429,5371.99,28/10/1988,30/10/1988,News,0,10000,Tropical cyclone,1
265,0,Indonesia ,0,-8.80602,121.641,785.956,05/11/1988,07/11/1988,News,20,1200,Heavy rain,1
266,0,Philippines,0,13.6637,123.271,10609.96,04/11/1988,08/11/1988,News,255,1000000,Tropical cyclone,1
267,0,Spain ,0,39.7108,-0.560405,2650.68,12/11/1988,13/11/1988,News,5,800,Heavy rain,1
268,0,Indonesia ,0,3.35681,98.0389,22307.16,18/11/1988,19/11/1988,News,28,0,Heavy rain,1
269,0,Thailand,,8.29737,99.8198,96668.4,20/11/1988,01/12/1988,News,386,301000,Torrential rain,2
270,0,Uganda,0,0.179812,30.2586,14344.36,23/11/1988,07/12/1988,News,0,5000,Torrential rain,1
271,0,Gabon ,0,-0.86622,10.5656,70725.27,28/11/1988,03/12/1988,News,0,0,Torrential rain,1
272,0,Indonesia,0,-6.93061,109.96,7437.76,17/12/1988,19/12/1988,News,40,0,Torrential rain,1
273,0,South Africa,0,-28.4838,30.325,2093.53,01/01/1989,02/01/1989,News,2,0,Tropical cyclone,1
276,0,Scotland,0,57.2883,-4.50437,1308.86,14/01/1989,17/01/1989,News,0,3000,Heavy rain,1
278,0,Indonesia,0,50.9569,-3.96448,841.217,17/01/1989,27/01/1989,News,35,137000,Tropical cyclone,1
279,0,Portugal,0,39.235,-8.61306,3133.98,22/01/1989,10/02/1989,News,2,20000,Heavy rain,1
280,0,Spain,0,39.4927,-0.441303,6647.77,25/01/1989,01/02/1989,News,0,0,Heavy rain,1
282,0,Yugoslavia,0,43.8036,17.7595,40946.6,26/01/1989,02/02/1989,News,72,500000,Heavy rain,1
283,0,USA,0,25.9628,-80.5875,25065.05,01/02/1989,02/02/1989,News,7,4000,Torrential rain,1
284,0,Zambia,0,-15.4802,28.2813,4548.61,01/02/1989,10/02/1989,News,8,20000,Heavy rain,1
285,0,Mexico,0,25.0375,-99.9696,374.951,05/02/1989,08/02/1989,News,0,0,Heavy rain,1
287,0,USA,0,38.0302,-79.6533,31247.12,11/02/1989,13/02/1989,News,7,17000,Heavy rain,1
288,0,USA,0,33.0264,-111.949,2609.29,13/02/1989,18/02/1989,News,5,0,Heavy rain,1
295,0,USA,0,32.5555,-91.3226,100390.64,29/03/1989,01/04/1989,News,1,0,Heavy rain,1
292,0,USA,0,39.8812,-82.0067,2594.47,18/03/1989,27/03/1989,News,15,0,Heavy rain,1
293,0,Yemen,0,15.9819,49.9988,58565.18,19/03/1989,01/05/1989,News,53,80000,Monsoon rain,1
294,0,USA,0,38.3888,-95.0101,10933.94,26/03/1989,11/04/1989,News,3,0,Heavy rain,1
298,0,USA,0,43.819,-120.672,154568.76,09/04/1989,19/04/1989,News,45,306000,Heavy rain,2
301,0,USA,0,31.6443,-95.4192,185647.99,15/05/1989,20/05/1989,News,6,400,Heavy rain,1
372,0,USA,0,29.5712,-94.5385,6299.03,15/10/1989,16/10/1989,News,2,0,Tropical cyclone,1
302,0,USA,0,44.2546,-73.1368,8896.71,24/05/1989,26/05/1989,News,151,336000,Extra-tropical cyclone,1
304,0,USA,0,37.2492,-93.4054,320834.55,02/06/1989,05/06/1989,News,270,175000,Heavy rain,1
308,0,Brazil,0,-7.19221,-38.1522,2734939.69,01/06/1989,26/06/1989,News,0,0,Heavy rain,1
310,0,Brazil,0,-22.5905,-43.4738,7980.02,16/06/1989,18/06/1989,News,9,0,Heavy rain,1
311,0,Chile,0,-33.4482,-70.6563,10675.38,19/06/1989,21/06/1989,News,0,0,Heavy rain,1
312,0,Brazil,0,-9.65778,-36.6973,27545.85,05/07/1989,16/07/1989,News,33,410000,Heavy rain,2
313,0,Peru,0,-5.5536,-80.5262,21796.2,25/06/1989,29/06/1989,News,0,0,Heavy rain,1
315,0,Venezuela,0,10.5147,-66.5226,1585.88,01/07/1989,10/07/1989,News,0,0,Heavy rain,1
316,0,Bangladesh,0,23.5967,90.9326,33665.94,03/07/1989,05/07/1989,News,2,20000,Monsoonal rain,1
319,0,China,0,22.268,114.154,1005.64,06/07/1989,10/07/1989,News,1377,0,Heavy rain,1
320,0,China,0,27.5095,111.727,178424.68,30/06/1989,20/07/1989,News,18,22400,Heavy rain,1
321,0,China,0,30.7561,104.284,321489.7,11/07/1989,23/07/1989,News,814,0,Heavy rain,1
322,0,China,0,23.2505,108.437,19169.5,07/07/1989,20/07/1989,News,50,410000,Heavy rain,1
324,0,China,0,39.1329,106.757,207057.18,10/07/1989,17/07/1989,News,50,48000,Heavy rain,1
326,0,China,0,36.391,101.941,8440.7,16/07/1989,27/07/1989,News,107,1413,Heavy rain,1
327,0,China,0,32.3978,116.927,7716.69,19/07/1989,27/07/1989,News,3,0,Heavy rain,1
328,0,China,0,31.0772,120.795,85600.47,20/07/1989,25/07/1989,News,0,0,Tropical cyclone,1
329,0,China,0,45.8679,133.028,12533.33,21/07/1989,31/07/1989,News,24,16000,Heavy rain,1
330,0,India,0,15.1816,76.4736,905209.24,22/07/1989,31/07/1989,News,780,0,Monsoonal rain,1
332,0,Bangladesh,0,24.5345,91.6662,4688.38,06/07/1989,23/07/1989,News,1,0,Heavy rain,1
331,0,China,0,43.5586,126.474,192272.12,18/07/1989,26/07/1989,News,63,0,Monsoonal rain,1
334,0,India,0,24.8678,92.8291,112816.35,05/07/1989,10/08/1989,News,31,32000,Monsoonal rain,2
335,0,Nepal,0,27.8004,85.1261,91479.4,22/07/1989,27/07/1989,News,29,900,Heavy rain,1
336,0,China,0,30.2798,107.277,70236.67,27/07/1989,20/09/1989,News,3000,0,Heavy rain,1
338,0,Sri Lanka,0,7.71597,81.3231,8033.38,27/07/1989,31/07/1989,News,160,0,Monsoonal rain,1
333,0,South Korea,0,37.5052,127.23,5881.9,25/07/1989,29/07/1989,News,131,1200000,Tropical cyclone,1
339,0,China,0,27.3487,119.575,215082.72,20/07/1989,29/07/1989,News,104,20000,Tropical cyclone,1
340,0,South Korea,0,35.2449,128.994,1067.67,28/07/1989,31/07/1989,News,21,40000,Tropical cyclone,1
341,0,Fiji,0,-17.9568,178.083,5952.09,29/07/1989,02/08/1989,News,15,0,Heavy rain,1
342,0,Indonesia,0,-6.18356,106.969,3532.47,31/07/1989,02/08/1989,News,8,0,Heavy rain,1
343,0,Vietnam,0,19.952,105.256,10734.12,25/07/1989,31/07/1989,News,102,369200,Tropical cyclone,1
344,0,Namibia,0,-26.9397,17.4379,117989.21,31/07/1989,03/08/1989,News,2,0,Heavy rain,1
347,0,USA,0,37.1913,-87.1388,54973.9,04/08/1989,07/08/1989,News,0,0,Heavy rain,1
345,0,Bangladesh,0,24.6208,91.5698,9525.39,01/08/1989,07/08/1989,News,200,600000,Monsoonal rain,1
349,0,Bermuda,0,32.3152,-64.7489,53.2858,06/08/1989,07/08/1989,News,0,60,Tropical cyclone,1
350,0,Burundi,0,-3.48207,29.4075,1331.75,07/08/1989,09/08/1989,News,0,0,Tropical cyclone,1
351,0,Indonesia,0,0.654819,101.905,98706.2,09/08/1989,13/08/1989,News,0,0,Heavy rain,1
352,0,Philippines,0,11.8096,125.207,20682.86,09/08/1989,14/08/1989,News,112,0,Heavy rain,1
353,0,Iran,0,30.9519,61.1056,15984.91,07/08/1989,10/08/1989,News,0,300000,Heavy rain,1
354,0,Djibouti,0,11.6618,42.7015,11889.5,09/08/1989,25/08/1989,News,0,0,Heavy rain,1
355,0,Iran,0,37.5488,45.5551,56831.87,17/08/1989,19/08/1989,News,1,0,Heavy rain,1
356,0,Iran,0,27.923,58.8318,96594.98,22/08/1989,25/08/1989,News,6,0,Heavy rain,1
357,0,Japan,0,35.6705,139.821,31703.96,25/08/1989,28/08/1989,News,5,6400,Heavy rain,1
358,0,Ghana,0,9.4963,-0.782037,15897.07,25/08/1989,29/08/1989,News,2,400,Heavy rain,1
359,0,Japan,0,32.7453,130.676,10377.08,02/09/1989,05/09/1989,News,7,18000,Heavy rain,1
361,0,Malawi,0,-15.1862,34.6858,35413.92,08/09/1989,18/09/1989,News,2,0,Heavy rain,1
362,0,Mexico,0,17.9191,-93.7688,249826.1,09/09/1989,24/09/1989,News,22,21063,Tropical cyclone,1
363,0,Nepal,0,27.1419,87.4462,15795.82,01/09/1989,25/09/1989,News,59,3000,Heavy rain,1
275,0,New Caledonia,0,-21.2427,165.503,18853.46,02/01/1989,08/01/1989,News,196,532000,Tropical cyclone,1
367,0,Oman,0,19.2399,56.1825,72162.2,14/09/1989,16/09/1989,News,2,0,Torrential rain,1
368,0,Pakistan,0,26.1618,68.9544,129476.87,17/09/1989,19/09/1989,News,7,0,Tropical cyclone,1
370,0,Philippines,0,14.6484,121.057,1321.63,23/09/1989,25/09/1989,News,2,0,Heavy rain,1
371,0,Philippines,0,18.0456,121.864,5324.03,06/10/1989,10/10/1989,News,45,8846,Tropical cyclone,1
325,0,Philippines,0,17.3295,121.435,46659.18,16/07/1989,20/07/1989,News,26,186000,Tropical cyclone,1
374,0,Philippines,0,16.6899,120.74,36937.57,10/09/1989,12/09/1989,News,17,3000,Tropical cyclone,1
375,0,Russia,0,49.8786,133.21,102165.48,18/10/1989,25/10/1989,News,2,0,Heavy rain,1
376,0,Philippines,0,7.39136,125.689,11863.89,03/11/1989,08/11/1989,News,30,0,Tropical cyclone,1
378,0,Somalia,0,1.4561,44.287,29030.07,06/11/1989,14/11/1989,News,0,0,Heavy rain,1
379,0,North Korea,0,38.9874,125.926,3323.6,07/11/1989,11/11/1989,News,0,0,Heavy rain,1
380,0,Sri Lanka,0,6.65677,80.4851,15519.2,19/11/1989,06/12/1989,News,4,0,Heavy rain,1
381,0,Taiwan,0,24.9855,121.52,1557.46,16/12/1989,18/12/1989,News,0,0,Heavy rain,1
382,0,Tanzania,0,-11.2926,37.8116,69915.08,17/12/1989,25/12/1989,News,1,0,Heavy rain,1
377,0,Thailand,0,9.92112,99.0254,44228.38,03/11/1989,10/11/1989,News,304,150000,Tropical cyclone,1
278,0,Indonesia,0,-2.10794,101.364,68878.25,17/01/1989,27/01/1989,News,35,137000,Tropical cyclone,1
281,0,Phillipines,0,11.2304,125.355,35394.81,25/01/1989,08/02/1989,News,72,551051,Monsoonal rain,1
286,0,Namibia,0,-27.3149,17.5757,124184.43,08/02/1989,12/02/1989,News,6,0,Heavy rain,1
289,0,Peru,0,-11.5274,-76.7805,2956.89,16/02/1989,22/02/1989,News,60,1000,Heavy rain,1
290,0,Indonesia,0,-7.27055,109.606,18961.61,21/02/1989,27/02/1989,News,3,15000,Heavy rain,1
291,0,Malawi,0,-16.2951,34.9823,9168.51,09/03/1989,15/03/1989,News,6,37000,Heavy rain,2
296,0,Australia,0,-20.1862,147.041,51942.3,04/04/1989,08/04/1989,News,2,1000,Tropical Cyclone,1
297,0,Brazil,0,-6.46177,-35.61,403770.26,08/04/1989,15/04/1989,News,34,4080,Heavy rain,1
299,0,Djibouti,0,11.6058,42.5836,17356.28,07/04/1989,12/04/1989,News,9,150000,Heavy rain,1
300,0,Georgia,0,41.6531,42.0695,3020.22,18/04/1989,30/04/1989,News,52,20000,Rain and snowmelt,1
303,0,Vietnam,0,15.7436,108.072,18573.04,23/05/1989,31/05/1989,News,140,150000,Tropical cyclone,2
306,0,Phillipines,0,8.89905,126.068,3945.58,01/06/1989,08/06/1989,News,11,4000,Heavy rain,1
305,0,China,0,22.8759,113.706,90099.34,21/05/1989,05/06/1989,News,84,1000000,Tropical cyclone,1
307,0,Sri Lanka,0,7.12449,80.3513,2734.99,30/05/1989,11/06/1989,News,315,300000,Heavy rain,1
309,0,China,0,34.5846,96.0144,122520.03,15/06/1989,30/06/1989,News,3,0,Heavy rain,1
314,0,China,0,24.8295,107.033,8667.86,21/06/1989,30/06/1989,News,28,0,Heavy rain,1
317,0,China,0,29.0801,119.4,4578.7,03/07/1989,07/07/1989,News,38,30000,Heavy rain,1
318,0,Brazil,0,-22.0228,-53.4946,179799.43,27/07/1989,31/07/1989,News,36,45000,Heavy rain,1
323,0,Sri Lanka,0,6.91447,80.4294,4308.44,11/07/1989,16/07/1989,News,14,20000,Heavy rain,1
337,0,Taiwan,0,23.8905,120.513,15551.63,26/07/1989,30/07/1989,News,16,152,Heavy rain,1
346,0,USSR,0,45.7026,134.254,22856.05,27/07/1989,07/08/1989,News,17,0,Heavy rain,2
348,0,Pakistan,0,28.8877,71.1137,331514.36,29/07/1989,07/08/1989,News,53,0,Monsoonal rain,1
360,0,India,0,26.4375,80.8611,204979.38,03/09/1989,10/09/1989,News,7,0,Heavy rain,1
364,0,Nepal,0,29.6046,81.2516,6396.38,08/09/1989,12/09/1989,News,16,0,Heavy rain,1
274,0,Venezuela,0,10.5704,-66.6846,520.961,01/01/1989,08/01/1989,News,8,553,Heavy rain,1
365,0,Taiwan,0,23.1441,120.657,17494.32,12/09/1989,17/09/1989,News,11,100,Tropical cyclone,1
369,0,Antigua,0,17.5697,-62.9478,6052.93,18/09/1989,21/09/1989,News,14,50000,Tropical cyclone,1
373,0,China,0,19.1458,109.987,18207.4,02/10/1989,05/10/1989,News,31,0,Tropical cyclone,1
383,0,Brazil,0,-7.81604,-41.3696,2339268.4,10/12/1989,31/12/1989,News,35,200000,Heavy rain,1
366,0,Brazil,0,-24.589,-51.3989,193153.57,10/09/1989,13/09/1989,News,12,10000,Heavy rain,1
384,0,USA,0,61.2749,-152.61,15158.67,15/12/1989,15/01/1990,News,0,0,Heavy rain,1
385,0,Sri Lanka,0,7.60118,80.8228,55379.93,03/01/1990,14/01/1990,News,33,150612,Heavy rain,1
386,0,USA,0,45.0135,-123.094,86746.69,09/01/1990,11/01/1990,News,4,3000,Heavy rain,2
387,0,Paraguay,0,-26.6947,-56.6593,36790.78,14/01/1990,14/03/1990,News,0,120000,Heavy rain,1
388,0,Guam,0,13.4473,144.778,577.82,14/01/1990,15/01/1990,News,0,0,Tropical cyclone,1
389,0,Tunisia,0,33.214,9.45159,127702.94,20/01/1990,01/02/1990,News,25,152000,Heavy rain,1
390,0,USA,0,30.6182,-91.1159,7561.74,26/01/1990,30/01/1990,News,0,150,Heavy rain,1
391,0,Indonesia,0,-7.13095,110.479,23641.75,26/01/1990,01/02/1990,News,189,45000,Monsoonal rain,1
392,0,UK,0,52.8007,-3.22846,46967.96,26/01/1990,10/02/1990,News,47,0,Heavy rain,2
393,0,Iran,0,25.9245,60.8533,28582.51,11/02/1990,16/02/1990,News,11,15000,Heavy rain,1
394,0,West Germany,0,48.6199,8.96919,35634.96,14/02/1990,16/02/1990,News,3,50,Heavy rain,1
395,0,France,0,45.6107,6.48067,9561.69,15/02/1990,17/02/1990,News,14,0,Avalanche related,1
396,0,Turkey,0,38.9185,39.314,175659.27,18/02/1990,20/02/1990,News,18,0,Heavy rain,1
397,0,Peru,0,-13.4786,-72.9381,132815.37,20/02/1990,23/02/1990,News,21,100,Heavy rain,1
398,0,UK,0,52.257,-1.24529,118150.21,26/02/1990,28/02/1990,News,17,2000,Heavy rain,2
399,0,Bangladesh,0,21.3073,92.1361,3190.59,03/03/1990,05/03/1990,News,0,1200,Heavy rain,1
400,0,USA,0,31.07,-84.8524,162225.07,16/03/1990,24/03/1990,News,15,6000,Heavy rain,1
401,0,India,0,33.8036,76.2592,90818.98,21/03/1990,22/03/1990,News,17,0,Torrential rain,1
402,0,Bangladesh,0,23.5125,90.9914,41632.68,24/03/1990,30/03/1990,News,50,10000,Heavy rain,1
403,0,Tanzania,0,-6.50308,35.6693,777754.38,03/04/1990,01/05/1990,News,100,4100000,Heavy rain,2
404,0,Indonesia,0,-6.55667,106.815,2800.81,04/04/1990,05/04/1990,News,22,160,Heavy rain,1
405,0,Australia,0,-27.6671,142.914,971228.6,18/04/1990,28/04/1990,News,4,2000,Heavy rain,2
406,0,Brazil,0,-22.0775,-42.9149,43455.7,18/04/1990,19/04/1990,News,7,800,Heavy rain,1
407,0,Bangladesh,0,25.0516,90.3022,65938.84,22/04/1990,25/04/1990,News,54,40000,Heavy rain,1
408,0,USA,0,32.6703,-95.1282,277912.44,26/04/1990,01/06/1990,News,13,4668,Heavy rain,2
409,0,Guyana,0,7.05753,-58.5812,32173.92,25/04/1990,04/05/1990,News,0,0,Heavy rain,1
410,0,Soviet Union,0,53.6812,58.0278,71505.23,05/05/1990,11/05/1990,News,14,20000,Rain and snowmelt,2
411,0,India,0,16.2843,80.6926,267344.4,10/05/1990,13/05/1990,News,430,470000,Tropical cyclone,1
412,0,Pakistan,0,34.4927,72.2929,21727.03,16/05/1990,18/05/1990,News,4,1200,Heavy rain,1
413,0,Tajikistan,0,38.3136,73.0436,128180.41,17/05/1990,18/05/1990,News,0,280,Heavy rain,1
414,0,Nicaragua,0,13.1257,-85.3119,111058.71,28/05/1990,29/05/1990,News,5,6000,Heavy rain,1
415,0,Soviet Union,0,55.8252,92.9822,70244.72,30/05/1990,30/05/1990,News,0,208,Heavy rain,2
416,0,USA,0,32.7316,-90.7024,4890.14,31/05/1990,02/06/1990,News,0,200,Torrential rain,2
417,0,China,0,27.4176,111.788,206490.33,05/06/1990,02/07/1990,News,363,350000,Heavy rain,1
418,0,Vietnam,0,12.5476,108.266,17085.63,12/06/1990,20/06/1990,News,20,0,Heavy rain,1
419,0,India,0,26.7553,92.7754,53045.31,13/06/1990,18/06/1990,News,21,0,Monsoonal rain,2
420,0,USA,0,40.2508,-80.9321,5167.77,15/06/1990,16/06/1990,News,26,440,Torrential rain,1
421,0,Philippines,0,8.33626,123.116,3614.79,17/06/1990,19/06/1990,News,36,236,Torrential rain,1
422,0,Turkey,0,40.4652,39.4136,20697.04,18/06/1990,21/06/1990,News,48,0,Heavy rain,1
423,0,China,0,24.7683,101.857,340844.67,18/06/1990,22/06/1990,News,108,4000,Heavy rain,1
424,0,USA,0,40.4346,-89.3548,31630.43,20/06/1990,22/06/1990,News,1,0,Heavy rain,1
425,0,Philippines,0,16.5752,121.214,71151.2,20/06/1990,25/06/1990,News,63,86000,Tropical cyclone,1
426,0,China,0,25.6948,117.867,377866.61,23/06/1990,29/06/1990,News,86,0,Tropical cyclone,1
427,0,Vietnam,0,21.3341,104.096,13949.57,20/06/1990,08/07/1990,News,13,4000,Heavy rain,1
428,0,Bangledesh,0,22.4252,92.1228,49249.02,26/06/1990,08/07/1990,News,23,800000,Heavy rain,1
429,0,Japan,0,32.4559,130.773,37533.03,29/06/1990,03/07/1990,News,24,832,Heavy rain,1
430,0,Nigeria,0,6.53686,3.51739,3421.54,03/07/1990,04/07/1990,News,5,3000,Heavy rain,1
431,0,India,0,26.7055,78.8703,1100663.3,03/07/1990,24/07/1990,News,425,63517,Monsoonal rain,1
432,0,Myanamar,0,24.0102,95.287,33893.26,04/07/1990,05/07/1990,News,0,300,Heavy rain,1
433,0,China,0,32.2032,106.436,438797.07,04/07/1990,19/07/1990,News,72,71000,Heavy rain,1
434,0,Soviet Union,0,53.7961,114.935,431627.87,08/07/1990,10/07/1990,News,5,3000,Heavy rain,2
435,0,Pakistan,0,31.0394,72.2699,190865.32,10/07/1990,12/07/1990,News,0,6000,Heavy rain,1
436,0,Bangladesh,0,23.9413,89.3604,23608.31,14/07/1990,06/09/1990,News,64,392077,Heavy rain,1
437,0,Nicaragua,0,12.8616,-84.1097,60685.89,15/07/1990,20/08/1990,News,5,106000,Heavy rain,1
438,0,Tobago,0,11.2383,-60.6677,395.461,25/07/1990,26/07/1990,News,0,0,Tropical cyclone,1
439,0,USA,0,42.3526,-91.8472,31886.96,28/07/1990,04/08/1990,News,0,0,Heavy rain,1
440,0,Brazil,0,-8.03448,-35.0511,1995.61,29/07/1990,31/07/1990,News,27,0,Heavy rain,1
441,0,China,0,24.2973,115.015,292874.78,29/07/1990,04/08/1990,News,108,100800,Tropical cyclone,1
442,0,Soviet Union,0,56.0627,44.4538,40657.7,31/07/1990,02/08/1990,News,0,0,Heavy rain,1
443,0,Nigeria,0,5.84049,8.3879,5516.12,02/08/1990,03/08/1990,News,100,0,Heavy rain,1
444,0,USA,0,44.0063,-71.7534,20288.6,07/08/1990,11/08/1990,News,0,400,Heavy rain,1
445,0,Mexico,0,21.6683,-98.5972,256019.22,07/08/1990,08/08/1990,News,35,3500,Tropical cyclone,1
446,0,Japan,0,36.8383,139.907,9575.42,10/08/1990,11/08/1990,News,0,0,Extra-tropical cyclone,1
447,0,India,0,27.5435,80.6956,284926.61,13/08/1990,14/08/1990,News,17,0,Heavy rain,1
448,0,USA,0,41.5583,-90.7101,502367.64,18/08/1990,24/08/1990,News,0,4000,Heavy rain,1
449,0,China,0,29.3795,118.563,457815,19/08/1990,08/09/1990,News,559,4041000,Tropical cyclone,1
450,0,India,0,22.4257,71.3244,186161.6,19/08/1990,25/08/1990,News,50,0,Monsoonal rain,1
451,0,Japan,0,34.2143,133.167,57750.36,22/08/1990,23/08/1990,News,2,0,Tropical cyclone,1
452,0,Philippines,0,16.321,121.229,69902.34,25/08/1990,01/09/1990,News,66,1500,Tropical cyclone,1
453,0,Bangladesh,0,22.6284,90.4685,14537.61,25/08/1990,27/08/1990,News,0,50000,Monsoonal rain,1
454,0,Nepal,0,27.5665,83.637,27685.6,27/08/1990,04/09/1990,News,42,2000,Monsoonal rain,1
455,0,Ethiopia,0,7.00329,35.1973,167068.59,27/08/1990,01/09/1990,News,0,50300,Heavy rain,1
456,0,USA,0,39.4546,-81.3044,45800.49,07/09/1990,09/09/1990,News,5,300,Heavy rain,1
457,0,Philippines,0,16.5199,121.229,96171.73,07/09/1990,10/09/1990,News,7,15000,Tropical cyclone,1
458,0,South Korea,0,37.5841,127.143,10436.15,11/09/1990,14/09/1990,News,114,160000,Heavy rain,2
459,0,Nigeria,0,7.50054,8.88898,36124.07,16/09/1990,21/09/1990,News,0,300000,Heavy rain,1
460,0,Honduras,0,13.2878,-87.0534,2786.73,17/09/1990,18/09/1990,News,33,0,Torrential rain,1
461,0,Japan,0,37.1748,138.568,169564.31,17/09/1990,20/09/1990,News,38,60000,Extra-tropical cyclone,2
462,0,Mexico,0,28.6222,-106.048,41286.99,22/09/1990,25/09/1990,News,45,5000,Heavy rain,2
463,0,Vietnam,0,16.0991,107.662,20589.65,22/09/1990,26/09/1990,News,29,560000,Tropical cyclone,1
464,0,Bangladesh,0,24.1354,89.9062,33263.26,26/09/1990,30/09/1990,News,14,300000,Heavy rain,1
465,0,USA,0,29.5249,-81.5019,76698.69,04/10/1990,06/10/1990,News,6,1500,Tropical cyclone,1
466,0,Scotland,0,55.6343,-3.64553,26545.49,06/10/1990,07/10/1990,News,1,300,Heavy rain,1
467,0,Vietnam,0,16.3133,107.467,82532.6,08/10/1990,24/10/1990,News,16,440800,Tropical cyclone,1
468,0,Thailand,0,16.2827,103.076,162369.52,08/10/1990,26/10/1990,News,11,0,Tropical cyclone,1
469,0,Bangladesh,0,24.4682,89.9598,41676.27,10/10/1990,13/10/1990,News,9,700000,Torrential rain,1
470,0,Brazil,0,-26.9091,-49.2012,6236.17,14/10/1990,15/10/1990,News,17,2000,Torrential rain,1
471,0,Bangladesh,0,24.2158,90.5909,5868.16,14/10/1990,17/10/1990,News,0,30000,Heavy rain,1
472,0,India,0,26.0747,92.817,93839.75,17/10/1990,18/10/1990,News,10,6000,Heavy rain,1
473,0,France,0,43.5014,6.20383,9563.94,18/10/1990,19/10/1990,News,1,0,Heavy rain,1
474,0,India,0,11.3982,77.0504,13576.31,24/10/1990,28/10/1990,News,44,0,Monsoonal rain,1
475,0,Bangladesh,0,22.5748,90.7018,1043.35,26/10/1990,29/10/1990,News,0,4500,Torrential rain,1
476,0,Indonesia,0,0.617967,120.486,7031.29,26/10/1990,29/10/1990,News,0,300,Heavy rain,1
477,0,UK,0,51.9507,-1.96504,147968.82,28/10/1990,30/10/1990,News,7,100,Heavy rain,1
478,0,Guyana,0,6.08126,-57.425,1757.83,03/11/1990,08/11/1990,News,0,0,Heavy rain,1
479,0,Japan,0,39.3702,140.54,118232.02,05/11/1990,06/11/1990,News,11,0,Heavy rain,1
480,0,Honduras,0,15.3233,-84.4927,41826.15,09/11/1990,21/11/1990,News,9,20000,Heavy rain,1
481,0,USA,0,48.038,-121.84,23287.94,10/11/1990,15/11/1990,News,0,500,Heavy rain,1
482,0,Philippines,0,11.2498,125.356,55710.21,12/11/1990,16/11/1990,News,176,984356,Tropical cyclone,1
483,0,USA,0,40.9323,-86.6825,21311.21,26/11/1990,30/11/1990,News,2,1000,Heavy rain,1
484,0,Sri Lanka,0,7.03456,81.4966,9706.02,23/12/1990,27/12/1990,News,0,40000,Heavy rain,1
485,0,England,0,53.7195,-2.14882,47107.46,25/12/1990,28/12/1990,News,3,0,Heavy rain,1
486,0,Peru,0,-13.4786,-73.8493,111346.2,28/12/1990,30/12/1990,News,20,2000,Heavy rain,1
487,0,USA,0,39.9139,-83.122,177858.71,31/12/1990,03/01/1991,News,0,3500,Heavy rain,1
488,0,Australia,0,-23.6721,149.127,96489.97,25/12/1990,16/01/1991,News,6,800,Extra-tropical cyclone,2
489,0,Indonesia,0,-1.5796,103.373,25301.19,12/12/1990,03/01/1991,News,5,0,Heavy rain,1
490,0,"Britain, Ireland",0,53.5893,-7.838,123231.59,05/01/1991,06/01/1991,News,13,0,Heavy rain,1
491,0,Iran,0,31.7208,58.5715,448337.92,27/01/1991,05/02/1991,News,6,50000,Heavy rain,2
492,0,Ecuador,0,-1.31926,-79.6533,114114.99,02/02/1991,08/02/1991,News,14,300,Heavy rain,1
493,0,Afghanistan,0,31.6519,64.3678,225169.42,28/01/1991,17/02/1991,News,380,0,Heavy rain,1
494,0,Britain,0,54.9063,-1.58219,15086.27,24/02/1991,01/03/1991,News,0,0,Heavy rain,2
495,0,Iran,0,29.3318,55.4168,624246.49,07/03/1991,01/04/1991,News,0,100000,Heavy rain,1
496,0,Malawi,0,-15.9365,35.4855,3061.89,11/03/1991,14/03/1991,News,500,150000,Torrential rain,2
497,0,South Africa,0,-27.7437,25.4471,210524.08,15/03/1991,19/03/1991,News,0,0,Heavy rain,1
498,0,Brazil,0,-23.0116,-45.0895,89512.55,19/03/1991,31/03/1991,News,20,17000,Heavy rain,2
